Team,G,Date,Opp,W/L,Pts Scored,Pts Allowed,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%-opp,TOV%-opp,DRB%,FT/FGA-opp
GSW,26,2018-12-05,CLE,W,129,105,137.60,112.00,93.80,0.28,0.40,0.68,52.90,64.40,6.40,8.80,0.64,7.70,23.70,0.25,0.50,9.20,75.50,0.18
GSW,27,2018-12-07,MIL,W,105,95,103.10,93.30,101.90,0.08,0.52,0.57,44.30,80.00,6.90,11.30,0.56,15.60,13.30,0.07,0.43,15.00,71.20,0.17
GSW,28,2018-12-10,MIN,W,116,108,115.00,107.10,100.90,0.23,0.46,0.57,53.80,64.10,5.90,8.60,0.52,13.50,29.80,0.20,0.50,14.20,79.50,0.30
GSW,29,2018-12-12,TOR,L,93,113,93.30,113.40,99.60,0.16,0.32,0.53,45.50,71.80,5.00,17.50,0.51,17.80,11.60,0.11,0.53,10.00,77.80,0.18
GSW,30,2018-12-14,SAC,W,130,125,116.40,111.90,111.70,0.38,0.42,0.58,58.80,72.70,4.50,0.00,0.54,13.90,30.00,0.28,0.55,10.80,86.50,0.21
GSW,31,2018-12-17,MEM,W,110,93,110.70,93.60,99.40,0.32,0.36,0.57,50.60,62.20,10.10,9.30,0.51,9.40,13.30,0.28,0.50,15.50,94.70,0.18
GSW,32,2018-12-19,UTA,L,103,108,99.10,104.00,103.90,0.19,0.33,0.50,48.00,47.40,9.60,17.60,0.45,10.40,19.20,0.18,0.48,13.50,79.20,0.19
GSW,33,2018-12-22,DAL,W,120,116,117.20,113.30,102.40,0.16,0.44,0.57,54.00,75.60,6.80,13.20,0.54,11.00,30.00,0.15,0.53,11.10,78.00,0.20
GSW,34,2018-12-23,LAC,W,129,127,129.20,127.20,99.90,0.39,0.43,0.59,52.30,52.40,9.00,12.30,0.53,6.00,28.80,0.33,0.65,13.90,86.10,0.29
GSW,35,2018-12-25,LAL,L,101,127,97.50,122.60,103.60,0.23,0.39,0.49,43.00,73.70,4.80,1.90,0.46,11.30,14.00,0.17,0.63,11.00,83.30,0.23
GSW,36,2018-12-27,POR,L,109,110,96.90,97.70,101.90,0.14,0.41,0.48,52.20,80.00,8.90,13.80,0.49,11.80,24.60,0.06,0.42,10.80,80.40,0.20
GSW,37,2018-12-29,POR,W,115,105,116.20,106.10,98.90,0.35,0.31,0.62,47.70,67.50,9.10,6.70,0.57,11.50,12.50,0.29,0.48,11.40,77.10,0.20
GSW,38,2018-12-31,PHO,W,132,109,128.10,105.80,103.10,0.38,0.33,0.67,53.70,67.40,6.80,13.60,0.63,13.30,18.40,0.31,0.49,11.70,84.10,0.31
GSW,39,2019-01-03,HOU,L,134,135,123.60,124.60,98.10,0.15,0.36,0.62,49.50,62.30,7.40,13.30,0.59,11.40,20.50,0.14,0.56,8.20,74.50,0.24
GSW,40,2019-01-05,SAC,W,127,123,132.20,128.00,96.10,0.15,0.51,0.64,52.20,61.70,5.20,13.10,0.62,11.60,29.30,0.13,0.58,7.20,71.40,0.11
GSW,41,2019-01-08,NYK,W,122,95,122.30,95.20,99.80,0.12,0.47,0.60,55.70,73.50,9.00,15.60,0.58,12.90,33.30,0.10,0.43,14.10,79.10,0.22
BOS,1,2018-10-16,PHI,W,105,87,100.70,83.40,104.30,0.14,0.38,0.51,53.90,50.00,6.70,8.20,0.49,11.90,22.60,0.10,0.42,14.10,87.80,0.16
BOS,2,2018-10-19,TOR,L,101,113,103.30,115.60,97.80,0.10,0.36,0.49,50.00,72.50,4.10,10.50,0.47,11.90,30.20,0.07,0.54,10.70,73.30,0.15
BOS,3,2018-10-20,NYK,W,103,101,103.70,101.70,99.30,0.40,0.30,0.53,50.50,63.60,8.10,3.80,0.46,13.50,23.90,0.34,0.48,13.90,76.60,0.20
BOS,4,2018-10-22,ORL,L,90,93,93.40,96.50,96.40,0.10,0.44,0.47,51.00,56.80,6.20,5.20,0.46,11.20,18.00,0.08,0.46,8.50,84.00,0.07
BOS,5,2018-10-25,OKC,W,101,95,101.00,95.00,100.00,0.38,0.37,0.50,44.10,57.60,7.00,1.50,0.45,9.90,19.60,0.28,0.43,13.20,68.60,0.15
BOS,6,2018-10-27,DET,W,109,89,108.00,88.20,100.90,0.29,0.40,0.56,53.50,64.10,4.00,15.40,0.54,11.80,16.30,0.20,0.41,10.10,88.50,0.18
BOS,7,2018-10-30,DET,W,108,105,105.00,102.00,102.90,0.38,0.37,0.55,47.90,67.60,7.80,6.90,0.49,12.50,17.00,0.30,0.47,14.50,77.60,0.26
BOS,8,2018-11-01,MIL,W,117,113,116.10,112.10,100.80,0.14,0.60,0.60,48.30,73.20,5.00,14.30,0.58,10.90,17.80,0.12,0.54,12.50,81.00,0.26
BOS,9,2018-11-03,IND,L,101,102,104.50,105.60,96.60,0.10,0.52,0.55,50.00,60.50,6.20,14.80,0.54,13.20,21.30,0.07,0.48,11.80,81.40,0.22
BOS,10,2018-11-05,DEN,L,107,115,110.70,119.00,96.70,0.14,0.36,0.58,46.00,50.00,9.30,16.10,0.56,11.50,17.90,0.12,0.53,11.30,68.80,0.22
BOS,11,2018-11-08,PHO,W,116,109,107.10,100.60,98.10,0.32,0.38,0.52,57.10,53.80,5.50,10.30,0.47,12.60,30.90,0.25,0.50,12.90,90.70,0.17
BOS,12,2018-11-09,UTA,L,115,123,118.50,126.70,97.10,0.25,0.49,0.59,38.40,79.50,11.30,7.00,0.54,7.60,11.90,0.23,0.64,15.10,74.20,0.31
BOS,13,2018-11-11,POR,L,94,100,98.70,105.00,95.20,0.11,0.45,0.48,43.30,52.80,11.60,10.00,0.46,11.00,21.60,0.09,0.54,18.90,67.40,0.09
BOS,14,2018-11-14,CHI,W,111,82,109.90,81.20,101.00,0.16,0.38,0.58,52.00,64.30,11.90,8.20,0.55,11.90,16.70,0.13,0.43,20.00,86.00,0.11
BOS,15,2018-11-16,TOR,W,123,116,114.50,108.00,97.30,0.27,0.29,0.62,51.70,53.20,8.40,8.80,0.58,15.30,22.00,0.23,0.47,10.60,77.10,0.25
BOS,16,2018-11-17,UTA,L,86,98,90.60,103.30,94.90,0.22,0.36,0.43,52.60,45.70,11.60,10.00,0.41,12.30,30.40,0.12,0.52,13.50,82.90,0.22
BOS,17,2018-11-19,CHO,L,112,117,111.50,116.50,100.40,0.20,0.36,0.58,48.20,68.90,9.00,12.50,0.56,11.00,18.20,0.15,0.57,11.60,80.50,0.18
BOS,18,2018-11-21,NYK,L,109,117,107.10,115.00,101.80,0.33,0.34,0.49,50.50,78.90,9.80,15.30,0.44,6.70,27.30,0.24,0.58,15.00,79.50,0.16
BOS,19,2018-11-23,ATL,W,114,96,106.90,90.00,106.60,0.23,0.44,0.57,51.80,73.80,10.30,15.20,0.53,13.80,16.70,0.19,0.47,17.60,87.80,0.25
BOS,20,2018-11-24,DAL,L,104,113,106.70,116.00,97.40,0.15,0.33,0.57,49.40,46.30,8.20,6.50,0.54,15.60,23.10,0.14,0.57,14.30,71.70,0.15
BOS,21,2018-11-26,NOP,W,124,107,125.80,108.60,98.50,0.10,0.40,0.61,51.20,56.30,14.20,8.90,0.59,11.40,31.10,0.09,0.52,19.70,75.70,0.35
BOS,22,2018-11-30,CLE,W,128,95,136.20,101.10,94.00,0.17,0.34,0.65,56.60,61.20,4.30,7.30,0.62,9.20,30.80,0.14,0.43,12.30,79.50,0.36
BOS,23,2018-12-01,MIN,W,118,109,118.70,109.70,99.40,0.25,0.52,0.63,50.60,75.00,9.10,5.60,0.57,12.90,18.90,0.25,0.51,14.30,78.60,0.32
BOS,24,2018-12-06,NYK,W,128,100,127.70,99.80,100.20,0.22,0.41,0.64,49.50,65.30,8.00,10.70,0.60,8.20,17.50,0.18,0.46,13.80,73.60,0.18
BOS,25,2018-12-08,CHI,W,133,77,144.10,83.40,92.30,0.16,0.46,0.67,59.30,68.00,10.80,7.00,0.66,6.60,31.00,0.12,0.42,14.70,83.70,0.11
BOS,26,2018-12-10,NOP,W,113,100,115.10,101.80,98.20,0.21,0.43,0.57,56.70,52.30,8.10,8.20,0.56,11.70,29.80,0.14,0.49,12.00,86.00,0.16
BOS,27,2018-12-12,WAS,W,130,125,119.40,114.80,98.60,0.24,0.36,0.56,54.90,42.60,5.50,3.40,0.51,10.20,29.80,0.24,0.57,12.60,81.80,0.23
BOS,28,2018-12-14,ATL,W,129,108,121.10,101.40,106.50,0.21,0.41,0.62,51.60,60.90,14.10,18.80,0.58,16.80,31.70,0.19,0.51,19.30,68.00,0.23
BOS,29,2018-12-15,DET,L,104,113,101.60,110.40,102.30,0.24,0.35,0.50,47.80,48.70,10.80,8.00,0.46,11.90,24.00,0.18,0.55,15.90,76.20,0.31
BOS,30,2018-12-19,PHO,L,103,111,106.80,115.10,96.40,0.17,0.46,0.56,39.80,68.40,13.50,21.70,0.54,14.90,20.50,0.14,0.48,13.90,57.10,0.19
BOS,31,2018-12-21,MIL,L,107,120,107.40,120.40,99.70,0.40,0.37,0.50,39.60,62.90,13.00,7.50,0.44,4.50,17.00,0.30,0.61,17.80,71.10,0.28
BOS,32,2018-12-23,CHO,W,119,103,122.90,106.30,96.90,0.29,0.45,0.61,56.00,69.80,8.30,7.10,0.58,12.60,28.20,0.23,0.48,8.30,80.00,0.22
BOS,33,2018-12-25,PHI,W,121,114,108.60,102.30,100.90,0.18,0.38,0.52,49.50,46.70,7.20,7.70,0.48,7.20,21.70,0.16,0.49,15.40,82.40,0.25
BOS,34,2018-12-27,HOU,L,113,127,116.00,130.30,97.40,0.38,0.38,0.60,40.20,73.70,9.20,7.30,0.54,10.40,13.30,0.31,0.58,11.40,66.00,0.31
BOS,35,2018-12-29,MEM,W,112,103,117.90,108.40,95.00,0.23,0.45,0.64,50.00,72.50,10.50,8.00,0.60,16.20,20.00,0.20,0.52,15.30,78.40,0.32
BOS,36,2018-12-31,SAS,L,111,120,112.50,121.70,98.60,0.23,0.39,0.57,48.20,69.80,5.10,12.30,0.55,11.00,20.50,0.16,0.57,10.00,79.50,0.18
BOS,37,2019-01-02,MIN,W,115,102,120.40,106.80,95.50,0.20,0.40,0.70,49.30,75.60,10.50,14.80,0.67,16.20,10.30,0.17,0.52,13.10,78.90,0.18
BOS,38,2019-01-04,DAL,W,114,93,117.70,96.00,96.90,0.12,0.47,0.56,52.00,83.30,12.40,9.10,0.55,10.60,26.90,0.09,0.45,12.70,78.00,0.16
BOS,39,2019-01-07,BRK,W,116,95,113.10,92.70,102.50,0.13,0.34,0.59,47.80,78.70,12.70,5.40,0.57,11.70,13.60,0.11,0.47,20.60,80.40,0.25
HOU,1,2018-10-17,NOP,L,112,131,108.80,127.20,103.00,0.26,0.52,0.55,40.70,53.80,7.80,9.60,0.51,9.70,16.70,0.20,0.58,10.00,67.40,0.17
HOU,2,2018-10-20,LAL,W,124,115,114.80,106.40,108.10,0.31,0.44,0.57,55.10,50.00,6.50,5.90,0.54,12.80,27.10,0.21,0.52,8.50,82.00,0.11
HOU,3,2018-10-21,LAC,L,112,115,113.20,116.30,98.90,0.17,0.39,0.59,41.70,65.10,6.10,9.40,0.57,11.20,14.00,0.12,0.50,11.50,70.70,0.29
HOU,4,2018-10-24,UTA,L,89,100,93.30,104.90,95.40,0.16,0.46,0.48,42.70,45.70,12.60,10.20,0.47,13.90,20.80,0.09,0.50,16.60,73.50,0.28
HOU,5,2018-10-26,LAC,L,113,133,110.10,129.60,102.70,0.26,0.42,0.52,48.80,55.30,10.70,12.50,0.46,10.70,29.10,0.22,0.62,13.50,83.90,0.44
HOU,6,2018-10-30,POR,L,85,104,88.60,108.40,96.00,0.24,0.45,0.40,49.00,58.10,7.30,15.00,0.38,9.40,31.30,0.14,0.53,15.90,80.60,0.25
HOU,7,2018-11-02,BRK,W,119,111,128.80,120.10,92.40,0.39,0.47,0.61,51.90,53.70,4.30,19.60,0.58,8.50,27.50,0.27,0.58,9.60,76.90,0.14
HOU,8,2018-11-03,CHI,W,96,88,99.40,91.10,96.60,0.24,0.51,0.52,54.90,60.00,13.50,10.40,0.50,16.40,23.30,0.16,0.44,18.60,89.70,0.37
HOU,9,2018-11-05,IND,W,98,94,105.00,100.70,93.30,0.21,0.62,0.59,50.00,67.60,9.60,12.80,0.55,16.20,13.50,0.20,0.49,14.50,82.90,0.27
HOU,10,2018-11-08,OKC,L,80,98,89.80,110.00,89.10,0.12,0.51,0.46,42.90,51.60,10.10,6.80,0.45,15.60,23.50,0.09,0.50,13.30,67.50,0.21
HOU,11,2018-11-10,SAS,L,89,96,97.30,105.00,91.40,0.32,0.46,0.43,51.60,36.70,10.90,9.30,0.38,7.20,28.30,0.22,0.51,14.90,81.00,0.27
HOU,12,2018-11-11,IND,W,115,103,122.20,109.40,94.10,0.43,0.64,0.65,52.10,50.00,6.40,10.20,0.62,14.60,21.10,0.31,0.53,12.70,85.70,0.26
HOU,13,2018-11-13,DEN,W,109,99,122.20,111.00,89.20,0.37,0.52,0.66,50.80,59.00,7.90,11.80,0.64,14.50,20.00,0.25,0.57,16.20,78.80,0.16
HOU,14,2018-11-15,GSW,W,107,86,124.60,100.10,85.90,0.30,0.54,0.54,48.20,57.10,9.30,6.90,0.49,4.80,30.40,0.24,0.45,15.70,69.20,0.24
HOU,15,2018-11-17,SAC,W,132,112,125.60,106.60,105.10,0.30,0.58,0.72,51.30,58.70,8.60,14.90,0.69,19.40,18.80,0.25,0.51,11.50,72.90,0.09
HOU,16,2018-11-21,DET,W,126,124,129.10,127.10,97.60,0.50,0.46,0.72,49.30,45.00,8.20,13.70,0.65,14.60,18.50,0.46,0.56,13.60,67.40,0.33
HOU,17,2018-11-23,DET,L,111,116,111.00,116.00,90.50,0.21,0.37,0.52,47.30,53.70,6.00,11.50,0.47,11.50,32.70,0.19,0.49,11.00,65.90,0.33
HOU,18,2018-11-24,CLE,L,108,117,117.20,126.90,92.20,0.38,0.53,0.63,38.80,48.60,5.40,5.90,0.60,15.60,21.60,0.26,0.53,11.20,53.50,0.24
HOU,19,2018-11-26,WAS,L,131,135,124.10,127.90,95.60,0.28,0.49,0.60,55.80,47.80,7.60,8.30,0.57,14.90,38.30,0.22,0.62,11.20,76.90,0.27
HOU,20,2018-11-28,DAL,L,108,128,113.60,134.60,95.10,0.26,0.52,0.56,50.70,70.00,10.50,9.80,0.53,14.10,35.70,0.17,0.64,12.80,69.70,0.22
HOU,21,2018-11-30,SAS,W,136,105,141.10,108.90,96.40,0.20,0.55,0.64,54.40,65.30,9.30,10.30,0.61,4.50,28.90,0.16,0.51,12.10,80.00,0.20
HOU,22,2018-12-01,CHI,W,121,105,117.40,101.80,103.10,0.36,0.49,0.62,53.40,54.80,7.80,12.50,0.59,12.60,15.00,0.25,0.49,11.70,85.40,0.22
HOU,23,2018-12-03,MIN,L,91,103,98.90,111.90,92.00,0.26,0.53,0.55,44.70,75.00,9.80,10.00,0.51,19.50,19.40,0.22,0.51,12.90,67.50,0.24
HOU,24,2018-12-06,UTA,L,91,118,91.30,118.40,99.70,0.19,0.41,0.48,47.80,38.20,5.00,8.80,0.43,19.40,28.60,0.17,0.55,10.60,70.70,0.23
HOU,25,2018-12-08,DAL,L,104,107,116.00,119.40,89.60,0.15,0.55,0.57,45.00,51.30,5.60,5.70,0.54,11.60,25.00,0.13,0.57,14.30,65.00,0.16
HOU,26,2018-12-11,POR,W,111,104,121.00,113.30,91.80,0.32,0.34,0.57,48.80,52.40,9.80,8.10,0.55,6.70,27.90,0.21,0.49,12.70,69.80,0.21
HOU,27,2018-12-13,LAL,W,126,111,134.10,118.10,94.00,0.38,0.40,0.64,58.10,57.10,8.50,4.20,0.58,11.60,38.50,0.32,0.60,11.60,80.00,0.19
HOU,28,2018-12-15,MEM,W,105,97,118.30,109.20,88.80,0.34,0.51,0.62,50.70,65.70,5.60,3.80,0.57,12.50,17.10,0.30,0.57,14.50,83.30,0.16
HOU,29,2018-12-17,UTA,W,102,97,98.10,93.20,104.00,0.36,0.43,0.51,42.90,50.00,12.50,14.90,0.44,14.60,18.00,0.30,0.45,19.40,73.20,0.28
HOU,30,2018-12-19,WAS,W,136,118,136.80,118.70,99.40,0.25,0.65,0.72,56.90,63.80,8.00,3.70,0.71,13.70,22.90,0.19,0.59,10.50,89.20,0.21
HOU,31,2018-12-20,MIA,L,99,101,106.80,109.00,92.70,0.37,0.66,0.52,40.20,69.00,6.50,5.60,0.46,7.80,16.30,0.28,0.43,7.70,62.30,0.21
HOU,32,2018-12-22,SAS,W,108,101,115.20,107.70,93.80,0.22,0.57,0.52,57.40,59.50,4.30,4.70,0.49,7.90,33.30,0.16,0.53,8.80,88.60,0.08
HOU,33,2018-12-25,OKC,W,113,109,109.70,105.80,103.00,0.17,0.45,0.54,50.90,40.90,8.70,5.90,0.53,15.40,33.30,0.11,0.48,12.30,67.30,0.14
HOU,34,2018-12-27,BOS,W,127,113,130.30,116.00,97.40,0.41,0.52,0.63,59.80,41.50,4.10,8.00,0.58,11.40,34.00,0.31,0.54,10.40,86.70,0.31
HOU,35,2018-12-29,NOP,W,108,104,109.60,105.60,98.50,0.35,0.57,0.58,46.40,60.00,9.10,10.90,0.53,11.40,17.80,0.27,0.49,12.30,79.50,0.14
HOU,36,2018-12-31,MEM,W,113,101,118.10,105.50,95.70,0.64,0.59,0.63,54.10,61.30,5.20,7.00,0.57,12.60,17.50,0.47,0.50,9.50,86.70,0.23
HOU,37,2019-01-03,GSW,W,135,134,124.60,123.60,98.10,0.28,0.55,0.61,50.50,66.70,7.40,7.70,0.56,8.20,25.50,0.24,0.59,11.40,79.50,0.14
HOU,38,2019-01-05,POR,L,101,110,112.20,122.20,90.00,0.14,0.45,0.57,46.00,33.30,6.70,7.60,0.54,11.80,25.00,0.12,0.51,8.10,63.80,0.16
HOU,39,2019-01-07,DEN,W,125,113,125.80,113.70,99.40,0.45,0.62,0.69,42.50,73.70,8.00,4.70,0.65,14.20,11.10,0.35,0.51,12.00,68.20,0.19
TOR,1,2018-10-17,CLE,W,116,104,115.60,103.70,100.30,0.22,0.36,0.57,46.70,46.70,6.00,10.60,0.56,8.20,18.60,0.13,0.44,13.50,71.40,0.34
TOR,2,2018-10-19,BOS,W,113,101,115.60,103.30,97.80,0.21,0.38,0.56,50.00,55.80,3.10,4.80,0.54,10.70,26.70,0.15,0.47,11.90,69.80,0.07
TOR,3,2018-10-20,WAS,W,117,113,114.70,110.70,102.00,0.41,0.33,0.56,58.40,53.80,4.90,10.00,0.50,14.10,33.30,0.33,0.49,9.60,80.90,0.29
TOR,4,2018-10-22,CHO,W,127,106,126.80,105.80,100.20,0.16,0.45,0.68,52.90,72.00,10.00,11.60,0.66,12.20,15.60,0.14,0.47,10.30,74.50,0.15
TOR,5,2018-10-24,MIN,W,112,105,115.10,107.90,97.30,0.14,0.36,0.59,50.00,56.50,9.20,12.10,0.58,14.50,28.20,0.10,0.49,12.70,67.30,0.10
TOR,6,2018-10-26,DAL,W,116,107,115.20,106.20,100.70,0.22,0.30,0.58,53.20,52.30,9.90,8.10,0.54,10.70,26.10,0.19,0.48,12.00,79.20,0.21
TOR,7,2018-10-29,MIL,L,109,124,101.10,115.00,107.80,0.27,0.44,0.47,47.20,64.10,8.30,14.90,0.42,8.00,23.40,0.21,0.59,14.50,81.80,0.16
TOR,8,2018-10-30,PHI,W,129,112,120.50,104.60,107.10,0.30,0.29,0.62,47.80,61.70,12.10,11.80,0.57,12.60,23.10,0.26,0.49,18.10,66.70,0.24
TOR,9,2018-11-02,PHO,W,107,98,109.70,100.50,97.50,0.26,0.41,0.59,44.30,70.70,11.30,15.40,0.58,12.60,14.00,0.16,0.48,13.20,73.30,0.11
TOR,10,2018-11-04,LAL,W,121,107,117.50,103.90,103.00,0.14,0.36,0.58,56.30,65.30,8.70,6.60,0.55,10.30,28.90,0.13,0.49,14.10,85.70,0.27
TOR,11,2018-11-05,UTA,W,124,111,124.50,111.40,99.60,0.16,0.38,0.67,51.80,42.90,9.00,5.50,0.65,13.20,20.00,0.15,0.49,10.30,75.00,0.31
TOR,12,2018-11-07,SAC,W,114,105,111.50,102.70,102.20,0.26,0.40,0.57,63.10,41.50,9.80,6.20,0.52,16.80,34.20,0.24,0.52,13.50,87.00,0.15
TOR,13,2018-11-10,NYK,W,128,112,128.00,112.00,100.00,0.51,0.44,0.66,49.50,57.10,8.00,5.40,0.62,13.40,27.90,0.38,0.49,11.70,68.00,0.19
TOR,14,2018-11-12,NOP,L,110,126,108.70,124.50,101.20,0.23,0.46,0.52,44.30,56.40,8.90,6.90,0.47,8.60,24.50,0.20,0.60,11.00,68.20,0.08
TOR,15,2018-11-14,DET,L,104,106,98.90,100.80,105.10,0.18,0.22,0.52,55.70,51.10,8.60,5.20,0.51,16.70,27.30,0.11,0.54,14.90,84.10,0.09
TOR,16,2018-11-16,BOS,L,116,123,108.00,114.50,97.30,0.30,0.30,0.53,48.30,47.60,11.20,6.30,0.47,10.60,22.90,0.25,0.58,15.30,78.00,0.23
TOR,17,2018-11-17,CHI,W,122,83,113.10,77.00,107.80,0.15,0.39,0.64,61.40,64.60,13.00,16.90,0.62,19.50,22.90,0.14,0.40,18.80,86.80,0.17
TOR,18,2018-11-20,ORL,W,93,91,96.60,94.50,96.30,0.09,0.39,0.51,46.70,59.00,7.30,9.30,0.50,15.00,13.60,0.07,0.45,13.20,77.10,0.18
TOR,19,2018-11-21,ATL,W,124,108,124.30,108.30,99.70,0.26,0.32,0.62,61.80,68.80,6.00,1.80,0.59,14.50,35.90,0.19,0.51,8.20,82.00,0.15
TOR,20,2018-11-23,WAS,W,125,107,123.50,105.70,101.20,0.20,0.42,0.62,53.20,69.60,4.90,11.10,0.59,12.90,30.20,0.17,0.45,10.00,72.50,0.18
TOR,21,2018-11-25,MIA,W,125,115,130.30,119.80,96.00,0.28,0.39,0.62,50.50,53.20,4.20,11.90,0.58,8.20,27.50,0.22,0.49,6.00,67.90,0.23
TOR,22,2018-11-27,MEM,W,122,114,132.30,123.60,92.20,0.41,0.48,0.75,47.00,59.50,5.40,8.90,0.74,15.60,14.30,0.29,0.56,12.10,71.10,0.21
TOR,23,2018-11-29,GSW,W,131,128,125.30,122.40,94.70,0.27,0.42,0.65,44.60,53.20,4.80,8.20,0.61,12.20,19.40,0.24,0.54,11.10,63.80,0.17
TOR,24,2018-12-01,CLE,W,106,95,112.30,100.70,94.40,0.31,0.33,0.58,48.80,38.50,5.30,7.60,0.53,9.90,15.40,0.26,0.41,10.00,76.60,0.25
TOR,25,2018-12-03,DEN,L,103,106,101.60,104.60,101.40,0.14,0.47,0.56,45.60,70.00,10.90,8.20,0.52,15.60,17.10,0.14,0.51,16.70,69.40,0.17
TOR,26,2018-12-05,PHI,W,113,102,111.00,100.20,101.80,0.22,0.29,0.52,52.00,58.10,11.80,5.70,0.47,9.10,30.90,0.19,0.52,18.20,76.60,0.12
TOR,27,2018-12-07,BRK,L,105,106,98.40,99.30,96.60,0.33,0.39,0.52,40.60,71.40,8.40,11.10,0.46,12.80,12.00,0.27,0.49,16.20,68.60,0.09
TOR,28,2018-12-09,MIL,L,99,104,105.00,110.30,94.30,0.07,0.47,0.51,50.00,61.50,6.40,22.90,0.49,10.20,23.40,0.06,0.50,10.30,79.10,0.20
TOR,29,2018-12-11,LAC,W,123,99,128.80,103.70,95.50,0.12,0.30,0.61,49.40,68.00,8.40,9.80,0.59,6.50,23.80,0.09,0.48,13.70,73.30,0.19
TOR,30,2018-12-12,GSW,W,113,93,113.40,93.30,99.60,0.21,0.31,0.57,54.50,61.40,12.00,5.40,0.53,10.00,22.20,0.18,0.51,17.80,88.40,0.11
TOR,31,2018-12-14,POR,L,122,128,127.10,133.30,96.00,0.27,0.40,0.70,49.30,46.50,4.20,6.00,0.67,15.50,18.80,0.23,0.58,7.20,72.10,0.20
TOR,32,2018-12-16,DEN,L,86,95,97.00,107.10,88.70,0.16,0.40,0.46,53.70,37.10,5.60,7.30,0.44,10.50,27.70,0.10,0.48,8.00,79.20,0.15
TOR,33,2018-12-19,IND,W,99,96,101.90,98.80,97.10,0.23,0.32,0.48,46.70,52.60,15.40,15.00,0.45,8.10,21.60,0.17,0.53,18.70,78.00,0.14
TOR,34,2018-12-21,CLE,W,126,110,134.00,117.00,94.10,0.29,0.34,0.61,52.40,43.80,9.60,8.60,0.58,7.20,31.00,0.23,0.53,10.40,73.80,0.28
TOR,35,2018-12-22,PHI,L,101,126,94.20,117.50,107.20,0.20,0.42,0.49,43.60,45.90,4.70,3.30,0.44,12.70,14.00,0.18,0.59,9.90,89.20,0.31
TOR,36,2018-12-26,MIA,W,106,104,114.00,111.90,92.90,0.29,0.38,0.59,55.10,51.40,8.60,3.70,0.55,15.20,25.60,0.24,0.59,12.00,84.60,0.07
TOR,37,2018-12-28,ORL,L,87,116,86.40,115.30,100.60,0.25,0.36,0.41,40.60,64.30,4.00,14.90,0.36,9.40,22.20,0.20,0.52,12.70,71.10,0.20
TOR,38,2018-12-30,CHI,W,95,89,102.00,95.60,93.10,0.22,0.36,0.47,54.20,50.00,5.40,13.30,0.42,9.80,31.50,0.20,0.46,15.40,83.30,0.20
TOR,39,2019-01-01,UTA,W,122,116,122.90,116.90,99.30,0.43,0.24,0.63,51.10,40.00,4.00,9.20,0.59,8.50,13.90,0.30,0.48,3.50,76.90,0.24
TOR,40,2019-01-03,SAS,L,107,125,109.90,128.40,97.40,0.33,0.34,0.54,47.00,53.80,9.20,10.30,0.48,9.10,20.00,0.26,0.63,11.30,78.90,0.21
TOR,41,2019-01-05,MIL,W,123,116,121.70,114.80,101.00,0.38,0.38,0.64,50.00,66.70,8.90,13.60,0.60,10.30,10.50,0.30,0.58,13.10,89.50,0.27
TOR,42,2019-01-06,IND,W,121,105,121.30,105.30,99.70,0.20,0.39,0.65,48.20,68.20,9.00,5.20,0.62,14.00,20.00,0.19,0.48,12.00,73.30,0.16
TOR,43,2019-01-08,ATL,W,104,101,100.20,97.30,103.80,0.34,0.40,0.57,43.80,70.30,17.30,11.70,0.53,16.40,14.00,0.25,0.52,21.70,71.70,0.13
MEM,1,2018-10-17,IND,L,83,111,88.80,118.70,93.50,0.33,0.34,0.43,32.90,64.00,11.80,5.30,0.36,6.80,13.70,0.27,0.63,18.40,61.80,0.08
MEM,2,2018-10-19,ATL,W,131,117,123.60,110.40,106.00,0.53,0.32,0.66,50.60,72.70,8.50,7.50,0.62,13.80,19.40,0.37,0.58,16.10,75.60,0.25
MEM,3,2018-10-22,UTA,W,92,84,96.90,88.50,94.90,0.31,0.33,0.48,46.20,58.10,10.50,4.00,0.42,9.50,14.90,0.25,0.40,14.00,78.30,0.22
MEM,4,2018-10-24,SAC,L,92,97,94.50,99.70,97.30,0.14,0.39,0.46,46.20,50.00,7.20,9.20,0.44,13.10,23.60,0.11,0.46,12.60,70.60,0.25
MEM,5,2018-10-27,PHO,W,117,96,119.70,98.20,97.80,0.28,0.33,0.66,52.70,68.20,12.30,2.20,0.61,11.90,9.10,0.25,0.52,18.00,87.80,0.19
MEM,6,2018-10-30,WAS,W,107,95,112.10,99.50,95.50,0.42,0.38,0.61,50.70,77.80,16.80,7.70,0.57,14.60,15.80,0.30,0.53,19.50,86.50,0.23
MEM,7,2018-11-02,UTA,W,110,100,122.00,111.00,90.10,0.45,0.35,0.61,50.00,60.50,10.00,7.30,0.59,10.90,23.70,0.28,0.56,13.70,75.00,0.18
MEM,8,2018-11-04,PHO,L,100,102,109.20,111.30,91.60,0.38,0.30,0.56,44.80,52.80,14.20,9.40,0.52,12.80,22.00,0.28,0.62,24.10,80.80,0.34
MEM,9,2018-11-05,GSW,L,101,117,106.30,123.20,95.00,0.25,0.33,0.55,39.50,81.60,8.40,14.00,0.51,9.80,9.50,0.19,0.59,12.50,76.50,0.27
